t,Hs,Tp,Dir
1979-02-19T00:00:00,0.79175,9.989875,62.19175
1979-02-20T00:00:00,0.60875,9.616249999999999,61.094
1979-02-21T00:00:00,0.689375,11.3775,58.217625
1979-02-22T00:00:00,0.7082499999999999,10.83825,53.921625
1979-02-23T00:00:00,0.812875,9.767875,53.094875
1979-02-24T00:00:00,0.989125,9.8535,57.919624999999996
1979-02-25T00:00:00,1.0625,11.52275,64.53875
1979-02-26T00:00:00,0.891125,11.216000000000001,61.556875
1979-02-27T00:00:00,0.672125,10.552125,59.8565
1979-02-28T00:00:00,0.790875,9.024125,46.025999999999996
1979-03-01T00:00:00,0.38625,10.523875,54.669
1979-03-02T00:00:00,0.32325,10.04075,54.7145
1979-03-03T00:00:00,0.3725,9.7175,53.91175
1979-03-04T00:00:00,0.408125,9.477375,53.516375000000004
1979-03-05T00:00:00,0.505125,8.92975,53.102
1979-03-06T00:00:00,0.836625,8.59475,53.412124999999996
1979-03-07T00:00:00,1.0655,8.519375,53.026375
1979-03-08T00:00:00,1.367625,9.33,54.32325
1979-03-09T00:00:00,1.76825,10.369875,54.304125
1979-03-10T00:00:00,2.1225,10.468875,53.880125
1979-03-11T00:00:00,1.586,9.32925,55.47925
1979-03-12T00:00:00,1.377875,8.336500000000001,57.96275
1979-03-13T00:00:00,1.206375,8.117750000000001,61.99675
1979-03-14T00:00:00,1.0190000000000001,8.584875,55.219625
1979-03-15T00:00:00,1.612,8.126375,52.34775
1979-03-16T00:00:00,1.3955,8.61525,50.44675
1979-03-17T00:00:00,1.286875,8.072375000000001,57.717625
1979-03-18T00:00:00,1.334625,7.123,64.08025
1979-03-19T00:00:00,1.51025,7.2986249999999995,55.855000000000004
1979-03-20T00:00:00,2.0475,9.0115,54.75275
1979-03-21T00:00:00,2.473375,10.2895,59.265
1979-03-22T00:00:00,1.679375,10.275500000000001,61.951375
1979-03-23T00:00:00,1.284,9.891125,63.27375
1979-03-24T00:00:00,1.084,10.198375,63.563375
1979-03-25T00:00:00,0.958125,11.522874999999999,64.895625
1979-03-26T00:00:00,0.83875,10.703125,64.093125
1979-03-27T00:00:00,0.914625,10.0985,64.1015
1979-03-28T00:00:00,0.907125,9.997625,60.465875
1979-03-29T00:00:00,0.883875,11.327375,50.636375
1979-03-30T00:00:00,1.204625,13.265125000000001,44.538125
1979-03-31T00:00:00,1.337875,13.110375,44.80825
1979-04-01T00:00:00,0.874625,10.287875,52.16325
1979-04-02T00:00:00,0.80675,12.273375,66.18950000000001
1979-04-03T00:00:00,0.661125,11.506375,68.6635
1979-04-04T00:00:00,0.6005,10.619,67.680375
1979-04-05T00:00:00,0.63625,9.846875,67.1095
1979-04-06T00:00:00,0.9635,11.943,66.30425
1979-04-07T00:00:00,1.203125,12.7015,68.55275
1979-04-08T00:00:00,0.92925,11.716625,69.826375
1979-04-09T00:00:00,0.6759999999999999,10.784,67.498375
1979-04-10T00:00:00,0.6695,10.52375,61.49025
1979-04-11T00:00:00,1.37075,7.914375,45.807625
1979-04-12T00:00:00,1.23575,7.655875,44.271625
1979-04-13T00:00:00,0.658375,8.92475,49.304
1979-04-14T00:00:00,0.594625,9.730625,53.994875
1979-04-15T00:00:00,0.6435,10.61525,56.277125
1979-04-16T00:00:00,0.76625,10.45825,58.586125
1979-04-17T00:00:00,0.73625,10.466625,62.5465
1979-04-18T00:00:00,0.825,11.57275,66.094125
1979-04-19T00:00:00,0.6755,12.386875,65.795125
1979-04-20T00:00:00,1.055625,14.16725,68.121375
1979-04-21T00:00:00,1.149625,13.584625,68.234
1979-04-22T00:00:00,1.099,12.82175,68.250625
1979-04-23T00:00:00,0.943,12.345125,67.155875
1979-04-24T00:00:00,0.801875,12.147625,65.431625
1979-04-25T00:00:00,0.69575,11.4025,58.684
1979-04-26T00:00:00,0.328125,11.059125,51.96
1979-04-27T00:00:00,0.297125,9.5195,48.294375
1979-04-28T00:00:00,0.654875,6.772625,35.24125
1979-04-29T00:00:00,0.21675,8.94475,50.9315
1979-04-30T00:00:00,0.233375,8.960625,53.581625
1979-05-01T00:00:00,0.18775,9.352875000000001,55.075625
1979-05-02T00:00:00,0.236375,8.889125,54.791
1979-05-03T00:00:00,0.20625,9.751875,52.34425
1979-05-04T00:00:00,0.30275,9.089125,39.78125
1979-05-05T00:00:00,0.315,9.18175,41.459625
1979-05-06T00:00:00,0.38587499999999997,8.024125,43.96725
1979-05-07T00:00:00,0.6391249999999999,8.74925,43.533500000000004
1979-05-08T00:00:00,0.94225,6.408,35.250875
1979-05-09T00:00:00,0.852125,7.69425,43.8205
1979-05-10T00:00:00,1.51075,7.492875,44.8095
1979-05-11T00:00:00,1.288125,8.922125,47.7295
1979-05-12T00:00:00,0.981125,8.476125,51.595124999999996
1979-05-13T00:00:00,0.90325,8.013875,52.450375
1979-05-14T00:00:00,0.863625,7.1645,41.5645
1979-05-15T00:00:00,1.332625,7.57925,31.072625000000002
1979-05-16T00:00:00,0.7324999999999999,8.35275,36.840375
1979-05-17T00:00:00,0.31075,10.024125,52.207375
1979-05-18T00:00:00,0.295875,9.599125,53.033875
1979-05-19T00:00:00,0.321875,9.43975,53.725125
1979-05-20T00:00:00,0.379625,9.64725,55.307625
1979-05-21T00:00:00,0.388125,9.1245,56.547125
1979-05-22T00:00:00,0.70675,7.140625,64.181
1979-05-23T00:00:00,0.968375,5.742625,62.8945
1979-05-24T00:00:00,1.52075,8.653875,51.48825
1979-05-25T00:00:00,2.3185000000000002,12.916375,58.54125
1979-05-26T00:00:00,1.687875,12.00925,64.844375
1979-05-27T00:00:00,1.011,10.540125,68.147125
1979-05-28T00:00:00,0.70175,8.3545,62.17625
1979-05-29T00:00:00,0.5965,6.264,42.537375
1979-05-30T00:00:00,0.251625,8.92425,54.506
1979-05-31T00:00:00,0.224125,12.151375,52.971125
1979-06-01T00:00:00,1.422375,6.6061250000000005,43.235375
1979-06-02T00:00:00,2.0641249999999998,9.114875,52.37425
1979-06-03T00:00:00,1.183375,8.67325,48.0175
1979-06-04T00:00:00,0.506375,8.126625,53.2005
1979-06-05T00:00:00,0.5105,7.208375,60.7735
1979-06-06T00:00:00,0.365375,8.179124999999999,55.4
1979-06-07T00:00:00,0.34825,7.893375,54.710125
1979-06-08T00:00:00,0.42375,7.84875,57.197
1979-06-09T00:00:00,0.4675,9.255749999999999,60.481
1979-06-10T00:00:00,0.40525,8.665875,62.47625
1979-06-11T00:00:00,0.530875,5.3475,61.20575
1979-06-12T00:00:00,0.765625,4.921125,47.618
1979-06-13T00:00:00,1.630625,8.55025,43.86
1979-06-14T00:00:00,1.693,10.030125,49.007375
1979-06-15T00:00:00,1.2001249999999999,9.426375,52.661625
1979-06-16T00:00:00,1.19675,9.282250000000001,56.03325
1979-06-17T00:00:00,0.983,9.384125000000001,54.692625
1979-06-18T00:00:00,0.83925,8.894875,57.0505
1979-06-19T00:00:00,0.603,8.83725,59.062625
1979-06-20T00:00:00,0.36775,11.128375,56.316625
1979-06-21T00:00:00,0.319,10.99075,56.698
1979-06-22T00:00:00,0.30625,10.392,57.06525
1979-06-23T00:00:00,0.559625,9.546625,53.3065
1979-06-24T00:00:00,1.090875,7.250375,48.738749999999996
1979-06-25T00:00:00,1.48525,7.131375,42.155375
1979-06-26T00:00:00,1.295,6.92775,48.495375
1979-06-27T00:00:00,1.768875,8.75625,57.46125
1979-06-28T00:00:00,2.082875,10.779125,49.056625
1979-06-29T00:00:00,1.964625,11.279,47.934374999999996
1979-06-30T00:00:00,1.880125,11.2935,49.173125
1979-07-01T00:00:00,2.144625,9.3915,52.094375
1979-07-02T00:00:00,1.807,10.148375,57.88975
1979-07-03T00:00:00,1.510375,10.45925,60.586875
1979-07-04T00:00:00,1.358875,11.484625,62.50975
1979-07-05T00:00:00,1.0205,11.4975,65.721875
1979-07-06T00:00:00,0.60675,11.696375,68.5315
1979-07-07T00:00:00,0.324875,10.966125,70.94625
1979-07-08T00:00:00,0.47862499999999997,12.7965,69.89750000000001
1979-07-09T00:00:00,0.723,13.106,69.54362499999999
1979-07-10T00:00:00,0.596125,12.645875,69.584125
1979-07-11T00:00:00,0.728,11.218375,64.196
1979-07-12T00:00:00,1.319625,7.1979999999999995,43.370999999999995
1979-07-13T00:00:00,0.8355,7.89625,55.032375
1979-07-14T00:00:00,0.93125,8.924125,59.277875
1979-07-15T00:00:00,0.731,9.120750000000001,64.2325
1979-07-16T00:00:00,0.413875,9.438875,65.4165
1979-07-17T00:00:00,0.179625,9.235125,66.843125
1979-07-18T00:00:00,0.146625,9.707125,63.587125
1979-07-19T00:00:00,0.120625,9.230625,57.84275
1979-07-20T00:00:00,0.148,7.97125,77.63675
1979-07-21T00:00:00,0.364375,4.624875,73.565
1979-07-22T00:00:00,0.73925,4.570625,53.45175
1979-07-23T00:00:00,0.858375,5.66225,36.20075
1979-07-24T00:00:00,1.082375,5.44775,36.531625
1979-07-25T00:00:00,2.0837499999999998,7.494125,40.659625
1979-07-26T00:00:00,1.7106249999999998,9.319749999999999,44.295875
1979-07-27T00:00:00,1.020375,8.314375,44.07975
1979-07-28T00:00:00,1.148125,7.091625,40.62525
1979-07-29T00:00:00,0.926875,6.91875,44.709875
1979-07-30T00:00:00,0.328625,8.261750000000001,55.494375
1979-07-31T00:00:00,0.54625,8.36325,55.4155
1979-08-01T00:00:00,2.753875,8.758375000000001,51.1575
1979-08-02T00:00:00,1.978625,10.51,54.532125
1979-08-03T00:00:00,1.34875,11.2645,64.40625
1979-08-04T00:00:00,1.0875,10.7745,65.075625
1979-08-05T00:00:00,0.9818749999999999,10.915625,66.583625
1979-08-06T00:00:00,1.066375,12.22175,69.402625
1979-08-07T00:00:00,0.8285,11.685500000000001,70.022625
1979-08-08T00:00:00,0.683125,11.238625,66.66675
1979-08-09T00:00:00,0.6055,10.986125,59.8825
1979-08-10T00:00:00,0.381875,10.633375,57.314499999999995
1979-08-11T00:00:00,0.393625,9.67675,55.11175
1979-08-12T00:00:00,0.556375,8.78025,47.90775
1979-08-13T00:00:00,0.546125,9.627,55.317499999999995
1979-08-14T00:00:00,1.357375,5.884875,34.447
1979-08-15T00:00:00,1.202125,7.6842500000000005,44.17375
1979-08-16T00:00:00,0.479,8.916125,56.2545
1979-08-17T00:00:00,0.30625,11.4415,68.92675
1979-08-18T00:00:00,0.473375,12.02225,70.163625
1979-08-19T00:00:00,0.5175000000000001,13.059375000000001,69.47225
1979-08-20T00:00:00,0.404,11.8575,70.62025
1979-08-21T00:00:00,0.484625,15.272125,65.33687499999999
1979-08-22T00:00:00,2.054375,8.092625,48.238875
1979-08-23T00:00:00,1.6495,8.729375000000001,47.36025
1979-08-24T00:00:00,1.068,12.609625,65.854375
1979-08-25T00:00:00,1.2141250000000001,12.886375000000001,67.107
1979-08-26T00:00:00,0.897,12.3525,68.46575
1979-08-27T00:00:00,0.819625,11.856625,69.772375
1979-08-28T00:00:00,0.564875,11.15875,71.333875
1979-08-29T00:00:00,0.368125,11.077625,70.953375
1979-08-30T00:00:00,0.32675,10.201,69.103875
1979-08-31T00:00:00,0.48724999999999996,10.015625,67.275125
1979-09-01T00:00:00,1.11675,6.809,41.001125
1979-09-02T00:00:00,1.6965,7.85775,43.836
1979-09-03T00:00:00,1.475625,8.94425,51.43025
1979-09-04T00:00:00,1.2622499999999999,9.345625,58.746375
1979-09-05T00:00:00,1.18375,10.008875,60.8155
1979-09-06T00:00:00,0.774875,9.9275,61.51575
1979-09-07T00:00:00,0.48812500000000003,9.61625,60.62925
1979-09-08T00:00:00,0.470875,8.46775,57.77125
1979-09-09T00:00:00,0.3635,8.97075,57.856875
1979-09-10T00:00:00,0.209125,10.29875,60.494375
1979-09-11T00:00:00,0.24,9.9685,56.697
1979-09-12T00:00:00,0.198,9.22475,54.27575
1979-09-13T00:00:00,0.39349999999999996,6.404249999999999,38.80175
1979-09-14T00:00:00,0.78775,5.1965,32.0625
1979-09-15T00:00:00,1.43,7.9094999999999995,43.3695
1979-09-16T00:00:00,0.9125,7.84575,46.98675
1979-09-17T00:00:00,0.431875,8.965625,60.626374999999996
1979-09-18T00:00:00,0.530625,9.64325,59.734
1979-09-19T00:00:00,0.45237499999999997,11.303625,64.930125
1979-09-20T00:00:00,0.38425,10.588375,65.5055
1979-09-21T00:00:00,0.537625,9.635625000000001,65.413625
1979-09-22T00:00:00,0.38887499999999997,9.94925,60.73825
1979-09-23T00:00:00,0.389125,11.2385,52.66375
1979-09-24T00:00:00,0.41575,11.387125,53.03025
1979-09-25T00:00:00,0.79225,9.140625,53.31475
1979-09-26T00:00:00,0.558,9.294125,59.498000000000005
1979-09-27T00:00:00,0.39775,8.8975,59.081375
1979-09-28T00:00:00,0.35912499999999997,8.13825,60.351125
1979-09-29T00:00:00,0.323875,8.021875,59.17075
1979-09-30T00:00:00,0.30275,8.350999999999999,55.620125
1979-10-01T00:00:00,0.5626249999999999,6.867375,46.2855
1979-10-02T00:00:00,0.677125,8.198,53.280375
1979-10-03T00:00:00,0.88375,8.644375,59.874249999999996
1979-10-04T00:00:00,0.86625,9.30925,64.657875
1979-10-05T00:00:00,0.740125,9.60625,65.83725
1979-10-06T00:00:00,0.6910000000000001,9.797,67.4285
1979-10-07T00:00:00,0.780125,10.18075,66.2555
1979-10-08T00:00:00,2.31675,8.568875,49.182125
1979-10-09T00:00:00,1.831,9.185125,48.715375
1979-10-10T00:00:00,0.873625,8.924,52.721125
1979-10-11T00:00:00,0.4835,10.189375,62.72375
1979-10-12T00:00:00,0.329625,9.691375,63.12325
1979-10-13T00:00:00,0.482125,9.805875,46.555875
1979-10-14T00:00:00,1.28025,7.462875,30.624499999999998
1979-10-15T00:00:00,0.896625,9.31125,38.93375
1979-10-16T00:00:00,0.458875,14.60325,45.86225
1979-10-17T00:00:00,0.36412500000000003,13.288375,45.128625
1979-10-18T00:00:00,0.37324999999999997,11.24,48.30825
1979-10-19T00:00:00,1.125375,5.758625,61.658375
1979-10-20T00:00:00,1.8312499999999998,8.31775,54.457625
1979-10-21T00:00:00,1.618875,9.74875,58.48025
1979-10-22T00:00:00,0.954,9.138125,58.4215
1979-10-23T00:00:00,0.404,9.742125,63.918875
1979-10-24T00:00:00,0.289875,14.150500000000001,47.520125
1979-10-25T00:00:00,0.229625,13.371,46.58875
1979-10-26T00:00:00,0.1925,13.7055,45.927625
1979-10-27T00:00:00,0.21225,14.582625,46.174875
1979-10-28T00:00:00,0.402,10.607875,38.48575
1979-10-29T00:00:00,0.545,8.64525,34.807875
1979-10-30T00:00:00,1.35025,5.5878749999999995,32.460125
1979-10-31T00:00:00,1.580625,7.645625,42.078
1979-11-01T00:00:00,1.121375,7.362125,47.564625
1979-11-02T00:00:00,1.0675,8.1685,55.107375
1979-11-03T00:00:00,1.0335,9.021625,56.59475
1979-11-04T00:00:00,0.9215,9.246875,56.050375
1979-11-05T00:00:00,0.78725,8.18625,59.522
1979-11-06T00:00:00,0.55975,9.372875,62.7675
1979-11-07T00:00:00,0.567875,10.6105,67.411
1979-11-08T00:00:00,0.574,10.260375,68.43775
1979-11-09T00:00:00,0.502,10.882375,69.272625
1979-11-10T00:00:00,0.577,6.339,67.113375
1979-11-11T00:00:00,0.562625,8.257249999999999,62.04325
1979-11-12T00:00:00,0.646,10.157375,59.365625
1979-11-13T00:00:00,0.709875,5.1217500000000005,38.582125
1979-11-14T00:00:00,1.44075,6.6315,36.567125
1979-11-15T00:00:00,1.089875,8.432375,42.28375
1979-11-16T00:00:00,0.688625,7.622125,45.2095
1979-11-17T00:00:00,0.67175,9.3415,47.257625
1979-11-18T00:00:00,0.616125,7.826875,48.8145
1979-11-19T00:00:00,0.7635,10.93,42.09175
1979-11-20T00:00:00,1.0474999999999999,6.194875,41.46325
1979-11-21T00:00:00,0.792125,5.853375,48.106625
1979-11-22T00:00:00,0.804,5.4855,44.344
1979-11-23T00:00:00,0.898,7.65925,50.66
1979-11-24T00:00:00,0.70275,8.5145,63.1025
1979-11-25T00:00:00,0.61675,8.10675,60.89975
1979-11-26T00:00:00,0.60575,7.956875,58.433
1979-11-27T00:00:00,0.604625,9.36175,46.17725
1979-11-28T00:00:00,0.5685,8.004,42.669875000000005
1979-11-29T00:00:00,0.72325,7.0600000000000005,41.208375000000004
1979-11-30T00:00:00,0.542875,8.877625,46.874875
1979-12-01T00:00:00,0.647,15.16175,46.061375
1979-12-02T00:00:00,0.7835,11.913625,43.052875
1979-12-03T00:00:00,1.1524999999999999,6.344,41.35625
1979-12-04T00:00:00,0.903,10.61625,51.868625
1979-12-05T00:00:00,0.89575,10.766375,53.729375
1979-12-06T00:00:00,1.02425,10.293625,55.204625
1979-12-07T00:00:00,0.93575,10.011125,56.72525
1979-12-08T00:00:00,0.802125,8.477625,71.871375
1979-12-09T00:00:00,0.934125,8.490875,80.106
1979-12-10T00:00:00,1.272125,10.096,64.77525
1979-12-11T00:00:00,1.445,10.544875,63.191125
1979-12-12T00:00:00,1.33425,10.50325,63.438375
1979-12-13T00:00:00,1.004125,9.786,62.207875
1979-12-14T00:00:00,0.76825,9.362375,57.905
1979-12-15T00:00:00,0.55,10.110375,54.522875
1979-12-16T00:00:00,0.6165,10.090499999999999,56.798500000000004
1979-12-17T00:00:00,0.729625,10.421125,58.447625
1979-12-18T00:00:00,0.7478750000000001,10.219375,59.748875
1979-12-19T00:00:00,0.49475,9.738,60.6175
1979-12-20T00:00:00,0.439,13.157,55.485875
1979-12-21T00:00:00,0.422875,12.131,56.177
1979-12-22T00:00:00,0.4515,11.399125,56.808125
1979-12-23T00:00:00,0.485375,14.714125,49.92225
1979-12-24T00:00:00,0.5041249999999999,10.65425,45.876000000000005
1979-12-25T00:00:00,0.739625,11.028125,39.49675
1979-12-26T00:00:00,0.8535,5.9094999999999995,34.64175
1979-12-27T00:00:00,0.759625,5.88025,36.118375
1979-12-28T00:00:00,0.59075,6.492625,48.301375
1979-12-29T00:00:00,0.722625,8.531875,59.7995
1979-12-30T00:00:00,0.966625,11.108875,65.271875
1979-12-31T00:00:00,0.979625,10.292125,63.05275
1980-01-01T00:00:00,1.026125,8.220125,54.81975
1980-01-02T00:00:00,0.84725,8.391375,51.771375
1980-01-03T00:00:00,0.646,9.384875000000001,56.275625
1980-01-04T00:00:00,0.639875,8.626375,55.546875
1980-01-05T00:00:00,0.594375,13.45375,53.547
1980-01-06T00:00:00,0.515875,16.862000000000002,50.9345
1980-01-07T00:00:00,0.620625,15.168,61.260875
1980-01-08T00:00:00,0.7344999999999999,14.244375,63.109125
1980-01-09T00:00:00,0.661625,15.984625,53.786375
1980-01-10T00:00:00,0.610625,16.411125000000002,46.697625
1980-01-11T00:00:00,0.565625,14.661375,47.34
1980-01-12T00:00:00,0.73725,10.550875,42.807125
1980-01-13T00:00:00,0.54025,15.844000000000001,51.820375
1980-01-14T00:00:00,0.539375,15.8795,51.764375
1980-01-15T00:00:00,0.68975,14.71725,49.715125
1980-01-16T00:00:00,1.354625,9.802375,40.462
1980-01-17T00:00:00,0.954,8.443249999999999,35.128125
1980-01-18T00:00:00,0.3995,13.698374999999999,47.91375
1980-01-19T00:00:00,0.446125,13.891874999999999,43.047375
1980-01-20T00:00:00,1.167,6.25825,28.3105
1980-01-21T00:00:00,0.838375,5.993125,32.713499999999996
1980-01-22T00:00:00,1.285625,5.9355,33.0155
1980-01-23T00:00:00,0.9,6.9346250000000005,43.63625
1980-01-24T00:00:00,0.75275,6.4868749999999995,45.970375000000004
1980-01-25T00:00:00,0.878,7.90525,48.039
1980-01-26T00:00:00,0.881125,9.752625,59.48325
1980-01-27T00:00:00,0.9235,9.52325,58.24425
1980-01-28T00:00:00,1.171375,9.82425,56.949375
1980-01-29T00:00:00,1.1841249999999999,9.54025,57.80625
1980-01-30T00:00:00,1.403,10.90225,57.988125
1980-01-31T00:00:00,1.79725,12.77175,58.70825
1980-02-01T00:00:00,1.641375,12.171375,60.195125
1980-02-02T00:00:00,1.381125,11.225125,60.735875
1980-02-03T00:00:00,1.21275,10.589125,60.641625
1980-02-04T00:00:00,0.974375,9.7065,59.482875
1980-02-05T00:00:00,0.9185,9.2085,53.842625
1980-02-06T00:00:00,1.314,9.5825,48.45675
1980-02-07T00:00:00,1.30925,9.436625,55.816625
1980-02-08T00:00:00,1.079375,9.018375,57.668125
1980-02-09T00:00:00,1.097,8.57525,55.10475
1980-02-10T00:00:00,0.889,8.45625,56.636
1980-02-11T00:00:00,0.871625,8.80075,60.422625000000004
1980-02-12T00:00:00,1.04325,8.513125,61.275625
1980-02-13T00:00:00,1.8940000000000001,8.862,66.192875
1980-02-14T00:00:00,2.01825,8.349499999999999,59.242375
1980-02-15T00:00:00,1.91125,8.55475,54.35275
1980-02-16T00:00:00,1.70075,8.390125,59.465625
1980-02-17T00:00:00,1.4481249999999999,8.58175,53.002375
1980-02-18T00:00:00,1.498875,10.128125,48.922875
1980-02-19T00:00:00,1.235375,9.486875,51.775
1980-02-20T00:00:00,1.025375,9.064625,56.833749999999995
1980-02-21T00:00:00,0.804125,9.789375,65.509125
1980-02-22T00:00:00,0.555625,10.01275,63.496375
1980-02-23T00:00:00,0.991375,8.2705,43.983000000000004
1980-02-24T00:00:00,0.45575,9.2605,55.376625
1980-02-25T00:00:00,0.8655,7.131875,49.345375
1980-02-26T00:00:00,0.711875,6.674125,44.40575
1980-02-27T00:00:00,0.29,15.23525,46.97925
1980-02-28T00:00:00,0.281375,10.956875,50.13525
1980-02-29T00:00:00,0.323,10.49125,51.539125
1980-03-01T00:00:00,1.37725,6.9955,52.337125
1980-03-02T00:00:00,1.083,8.913124999999999,44.109
1980-03-03T00:00:00,0.408625,13.276125,56.799375
1980-03-04T00:00:00,0.651625,13.041,66.86125
1980-03-05T00:00:00,1.186625,8.1905,69.686875
1980-03-06T00:00:00,1.208625,8.89325,67.915375
1980-03-07T00:00:00,1.311375,11.022125,68.507
1980-03-08T00:00:00,1.49025,11.109625,67.12475
1980-03-09T00:00:00,1.3327499999999999,12.06875,68.35662500000001
1980-03-10T00:00:00,0.83075,10.936,70.064125
1980-03-11T00:00:00,0.63075,10.035875,67.556875
1980-03-12T00:00:00,0.7095,8.455375,56.127750000000006
1980-03-13T00:00:00,0.442125,8.34425,53.03925
1980-03-14T00:00:00,0.68225,8.023125,62.497625
1980-03-15T00:00:00,2.724625,9.690375,59.518875
1980-03-16T00:00:00,1.493875,11.086500000000001,54.2485
1980-03-17T00:00:00,0.5655,10.07425,59.243625
1980-03-18T00:00:00,0.41875,10.5235,56.682
1980-03-19T00:00:00,0.47525,10.31475,54.9935
1980-03-20T00:00:00,0.50275,10.713000000000001,52.914875
1980-03-21T00:00:00,0.488375,10.850875,53.049
1980-03-22T00:00:00,0.4775,10.57375,54.637
1980-03-23T00:00:00,0.4575,10.234125,56.996249999999996
1980-03-24T00:00:00,0.55075,9.7185,62.537875
1980-03-25T00:00:00,0.7985,11.46475,67.131125
1980-03-26T00:00:00,0.81075,12.73525,68.394
1980-03-27T00:00:00,0.62925,11.848625,66.391375
1980-03-28T00:00:00,0.501,11.285,63.56225
1980-03-29T00:00:00,0.7375,8.290625,44.9285
1980-03-30T00:00:00,0.552,9.4795,53.406875
1980-03-31T00:00:00,1.101,5.475125,29.040125
1980-04-01T00:00:00,0.8875,9.421625,47.184875
1980-04-02T00:00:00,1.054375,10.7235,47.407375
1980-04-03T00:00:00,0.745875,13.551375,56.68075
1980-04-04T00:00:00,0.640125,12.496,55.120625
1980-04-05T00:00:00,0.63225,11.90475,54.319625
1980-04-06T00:00:00,0.966125,10.15875,49.873375
1980-04-07T00:00:00,1.1365,10.610875,50.388375
1980-04-08T00:00:00,1.347875,10.851125,50.122125
1980-04-09T00:00:00,1.402,10.2325,50.212375
1980-04-10T00:00:00,1.049625,8.962125,54.743
1980-04-11T00:00:00,0.901125,8.502625,61.679125
1980-04-12T00:00:00,0.665875,10.2065,67.3755
1980-04-13T00:00:00,0.430125,10.928125,63.392624999999995
1980-04-14T00:00:00,0.323,10.79575,53.671625
1980-04-15T00:00:00,0.34099999999999997,10.42125,51.673125
1980-04-16T00:00:00,0.32675,10.191875,52.273625
1980-04-17T00:00:00,0.35512499999999997,10.223625,53.964875
1980-04-18T00:00:00,0.383625,9.6285,53.093375
1980-04-19T00:00:00,0.549625,8.982375,49.673125
1980-04-20T00:00:00,0.648625,8.848,48.40475
1980-04-21T00:00:00,0.9702500000000001,9.066625,45.326125000000005
1980-04-22T00:00:00,1.121875,9.77725,47.11275
1980-04-23T00:00:00,0.873875,9.432500000000001,49.734125
1980-04-24T00:00:00,0.648875,9.347625,49.839999999999996
1980-04-25T00:00:00,0.473,9.461,49.40925
1980-04-26T00:00:00,0.424375,9.97725,50.41425
1980-04-27T00:00:00,1.40425,6.4872499999999995,39.307
1980-04-28T00:00:00,1.405375,7.555124999999999,41.62775
1980-04-29T00:00:00,1.170875,8.074,40.591875
1980-04-30T00:00:00,0.509375,8.405000000000001,50.189125
1980-05-01T00:00:00,0.565625,8.672,56.5315
